LineId,Content,EventId,EventTemplate
20651,"agent.aralego.com:80 close, 911 bytes sent, 1369 bytes (1.33 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20652,"agent.aralego.com:80 close, 946 bytes sent, 2668 bytes (2.60 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20653,ssp.tenmax.io:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20654,ssp.tenmax.io:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20655,ssp.tenmax.io:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20656,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20657,"dmp.tenmax.io:443 close, 1288 bytes (1.25 KB) sent, 5191 bytes (5.06 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20658,cas.criteo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20659,cas.criteo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20660,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20661,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20662,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20663,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20664,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20665,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20666,"agent.aralego.com:80 close, 911 bytes sent, 1249 bytes (1.21 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20667,"agent.aralego.com:80 close, 909 bytes sent, 1249 bytes (1.21 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20668,cat.hk.as.criteo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20669,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20670,"aw.dw.impact-ad.jp:80 close, 502 bytes sent, 294 bytes received, lifetime 01:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20671,cat.hk.as.criteo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20672,static.criteo.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20673,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20674,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20675,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20676,"apac-tw-ad-track.aralego.com:80 close, 809 bytes sent, 502 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20677,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20678,"apac-tw-ad-track.aralego.com:80 close, 809 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20679,"apac-tw-ad-track.aralego.com:80 close, 809 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20680,"apac-tw-ad-track.aralego.com:80 close, 810 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20681,"apac-tw-ad-track.aralego.com:80 close, 810 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20682,"apac-tw-ad-track.aralego.com:80 close, 809 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20683,apac-tw-ad-track.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20684,"match.adsrvr.org:443 close, 3086 bytes (3.01 KB) sent, 6349 bytes (6.20 KB) received, lifetime 01:01",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20685,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20686,"apac-tw-ad-track.aralego.com:80 close, 810 bytes sent, 502 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20687,beap.gemini.yahoo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20688,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20689,"beap.gemini.yahoo.com:443 close, 2751 bytes (2.68 KB) sent, 4702 bytes (4.59 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20690,"apac-tw-ad-track.aralego.com:80 close, 810 bytes sent, 502 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20691,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20692,"agent.aralego.com:80 close, 759 bytes sent, 701 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20693,q14.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20694,q14.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20695,q14.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20696,cnzz.mmstat.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20697,cnzz.mmstat.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20698,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20699,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20700,"q14.cnzz.com:80 close, 856 bytes sent, 195 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20701,"q14.cnzz.com:80 close, 856 bytes sent, 195 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20702,"q14.cnzz.com:80 close, 856 bytes sent, 195 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20703,"agent.aralego.com:80 close, 759 bytes sent, 701 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20704,"cnzz.mmstat.com:80 close, 652 bytes sent, 579 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20705,q14.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20706,"cnzz.mmstat.com:80 close, 651 bytes sent, 579 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20707,"dps.wtdtjs.com:8085 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
20708,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20709,"q14.cnzz.com:80 close, 881 bytes sent, 195 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20710,"agent.aralego.com:80 close, 722 bytes sent, 701 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20711,"agent.aralego.com:80 close, 974 bytes sent, 2668 bytes (2.60 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20712,manhua1031.43-249-37-70.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20713,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20714,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20715,pcookie.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20716,"dps.wtdtjs.com:8085 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
20717,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20718,"pcookie.cnzz.com:80 close, 454 bytes sent, 419 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20719,"agent.aralego.com:80 close, 976 bytes sent, 2670 bytes (2.60 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20720,"agent.aralego.com:80 close, 946 bytes sent, 2668 bytes (2.60 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20721,rtax.criteo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20722,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20723,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20724,"agent.aralego.com:80 close, 902 bytes sent, 1111 bytes (1.08 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20725,"agent.aralego.com:80 close, 948 bytes sent, 2670 bytes (2.60 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20726,pcookie.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20727,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20728,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20729,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20730,"pcookie.cnzz.com:80 close, 454 bytes sent, 419 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20731,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20732,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20733,"agent.aralego.com:80 close, 946 bytes sent, 2668 bytes (2.60 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20734,"agent.aralego.com:80 close, 887 bytes sent, 1124 bytes (1.09 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20735,"agent.aralego.com:80 close, 904 bytes sent, 1072 bytes (1.04 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20736,"agent.aralego.com:80 close, 889 bytes sent, 1111 bytes (1.08 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20737,pubs2-asia.creativecdn.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20738,"dmp.tenmax.io:443 close, 1265 bytes (1.23 KB) sent, 654 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20739,m.doublemax.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20740,m.doublemax.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20741,clg.doublemax.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20742,"agent.aralego.com:80 close, 948 bytes sent, 2670 bytes (2.60 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20743,kdpic.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20744,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20745,ib.adnxs.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20746,"agent.aralego.com:80 close, 887 bytes sent, 1111 bytes (1.08 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20747,dmp.eland-tech.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20748,dmp.eland-tech.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20749,dmp.eland-tech.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20750,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20751,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20752,agent.aralego.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20753,"dmp.tenmax.io:443 close, 1213 bytes (1.18 KB) sent, 440 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20754,"dmp.tenmax.io:443 close, 1303 bytes (1.27 KB) sent, 5405 bytes (5.27 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20755,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20756,"agent.aralego.com:80 close, 889 bytes sent, 1072 bytes (1.04 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20757,"dmp.tenmax.io:443 close, 1228 bytes (1.19 KB) sent, 654 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20758,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20759,ad.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20760,kdpic.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20761,kdpic.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20762,kdpic.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20763,kdcl.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20764,"dmp.tenmax.io:443 close, 1251 bytes (1.22 KB) sent, 5191 bytes (5.06 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20765,ad.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20766,kdcl.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20767,kdcl.pchome.com.tw:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20768,dmp.tenmax.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20769,as.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20770,"as.innity.com:80 close, 1355 bytes (1.32 KB) sent, 1539 bytes (1.50 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20771,"dmp.tenmax.io:443 close, 1176 bytes (1.14 KB) sent, 440 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20772,avp.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20773,cdn.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20774,"avp.innity.com:80 close, 1387 bytes (1.35 KB) sent, 1420 bytes (1.38 KB) received, lifetime <1 sec",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20775,avd.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20776,"avd.innity.com:80 close, 1633 bytes (1.59 KB) sent, 471 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20777,us.avatars.manhuaren.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20778,m.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20779,m.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20780,us.avatars.manhuaren.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20781,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20782,"hm2.cnzz.com:80 close, 659 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20783,"kdpic.pchome.com.tw:443 close, 3606 bytes (3.52 KB) sent, 17588 bytes (17.1 KB) received, lifetime 00:03",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20784,"kdpic.pchome.com.tw:443 close, 1560 bytes (1.52 KB) sent, 6517 bytes (6.36 KB) received, lifetime 00:04",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20785,"ad.doublemax.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:06",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20786,"pr-bh.ybp.yahoo.com:80 close, 8251 bytes (8.05 KB) sent, 1134 bytes (1.10 KB) received, lifetime 00:10",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20787,"ad.doublemax.net:80 close, 1002 bytes sent, 2602 bytes (2.54 KB) received, lifetime 00:06",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20788,"bs.serving-sys.com:443 close, 5022 bytes (4.90 KB) sent, 13221 bytes (12.9 KB) received, lifetime 00:10",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20789,"m.doublemax.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:06",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20790,"cas.criteo.com:80 close, 6780 bytes (6.62 KB) sent, 7211 bytes (7.04 KB) received, lifetime 00:11",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20791,"m.doublemax.net:80 close, 1073 bytes (1.04 KB) sent, 178 bytes received, lifetime 00:07",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
20792,"cat.hk.as.criteo.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20793,"manhua1028.43-249-37-70.cdndm5.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:13",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20794,"www.manhuaren.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:13",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20795,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20796,"hm2.cnzz.com:80 close, 666 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20797,"www.dropbox.com:443 close, 1817 bytes (1.77 KB) sent, 5126 bytes (5.00 KB) received, lifetime 01:02",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20798,"cas.criteo.com:80 close, 6780 bytes (6.62 KB) sent, 18227 bytes (17.7 KB) received, lifetime 00:12",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20799,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20800,"hm2.cnzz.com:80 close, 665 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20801,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20802,"hm2.cnzz.com:80 close, 665 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20803,"cat.hk.as.criteo.com:80 close, 14584 bytes (14.2 KB) sent, 1316 bytes (1.28 KB) received, lifetime 00:12",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20804,"rtax.criteo.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20805,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20806,"hm2.cnzz.com:80 close, 665 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20807,"ib.adnxs.com:80 close, 2063 bytes (2.01 KB) sent, 2806 bytes (2.74 KB) received, lifetime 00:10",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20808,"static.criteo.net:80 close, 444 bytes sent, 27583 bytes (26.9 KB) received, lifetime 00:13",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
20809,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20810,"hm2.cnzz.com:80 close, 665 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20811,"ssp.tenmax.io:80 close, 705 bytes sent, 196 bytes received, lifetime 00:15",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20812,"ssp.tenmax.io:80 close, 4272 bytes (4.17 KB) sent, 15552 bytes (15.1 KB) received, lifetime 00:15",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20813,"ssp.tenmax.io:80 close, 8534 bytes (8.33 KB) sent, 16932 bytes (16.5 KB) received, lifetime 00:15",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20814,"ssp.tenmax.io:80 close, 659 bytes sent, 196 bytes received, lifetime 00:15",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20815,"cdn.doublemax.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20816,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20817,"hm2.cnzz.com:80 close, 665 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20818,"m.doublemax.net:443 close, 1358 bytes (1.32 KB) sent, 5539 bytes (5.40 KB) received, lifetime 00:11",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20819,"m.doublemax.net:443 close, 1528 bytes (1.49 KB) sent, 5527 bytes (5.39 KB) received, lifetime 00:11",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20820,"us.avatars.manhuaren.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20821,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
20822,"hm2.cnzz.com:80 close, 666 bytes sent, 254 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
20823,"rtax.criteo.com:80 close, 13744 bytes (13.4 KB) sent, 6384 bytes (6.23 KB) received, lifetime 00:16",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
20824,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
