LineId,Time,Program,Content,EventId,EventTemplate
18981,07.27 09:06:14,SGTool.exe,"info.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18982,07.27 09:06:45,SGTool.exe,"config.pinyin.sogou.com:80 close, 545 bytes sent, 278 bytes received, lifetime 01:05",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18983,07.27 09:08:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18984,07.27 09:08:50,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 15:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18985,07.27 09:08:50,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
18986,07.27 09:08:51,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
18987,07.27 09:09:15,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18988,07.27 09:09:24,Dropbox.exe,"client-cf.dropbox.com:443 close, 915 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
18989,07.27 09:10:12,YodaoDict.exe,"cidian.youdao.com:80 close, 447 bytes sent, 2098 bytes (2.04 KB) received, lifetime 10:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
18990,07.27 09:10:12,YodaoDict.exe,"cidian.youdao.com:80 close, 477 bytes sent, 254 bytes received, lifetime 10:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18991,07.27 09:10:12,YodaoDict.exe,"cidian.youdao.com:80 close, 627 bytes sent, 277 bytes received, lifetime 10:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18992,07.27 09:10:31,chrome.exe *64,"clients4.google.com:443 close, 9407 bytes (9.18 KB) sent, 10883 bytes (10.6 KB) received, lifetime 37:06",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18993,07.27 09:10:41,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18994,07.27 09:11:11,SGTool.exe,"info.pinyin.sogou.com:80 close, 559 bytes sent, 166 bytes received, lifetime 00:30",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18995,07.27 09:14:06,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18996,07.27 09:15:07,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17056 bytes (16.6 KB) received, lifetime 01:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
18997,07.27 09:15:23,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18998,07.27 09:15:23,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
18999,07.27 09:15:26,chrome.exe *64,"clients6.google.com:443 close, 35029 bytes (34.2 KB) sent, 21188 bytes (20.6 KB) received, lifetime 24:06",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19000,07.27 09:15:26,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19001,07.27 09:15:26,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19002,07.27 09:15:33,chrome.exe *64,"www.evernote.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19003,07.27 09:15:36,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19004,07.27 09:15:36,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19005,07.27 09:15:36,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19006,07.27 09:15:36,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19007,07.27 09:16:27,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19008,07.27 09:19:23,chrome.exe *64,"www.evernote.com:443 close, 2214 bytes (2.16 KB) sent, 5427 bytes (5.29 KB) received, lifetime 04:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19009,07.27 09:19:42,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19010,07.27 09:20:43,Dropbox.exe,"d.dropbox.com:443 close, 1789 bytes (1.74 KB) sent, 4964 bytes (4.84 KB) received, lifetime 01:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19011,07.27 09:21:05,chrome.exe *64,"clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:39",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
19012,07.27 09:22:25,chrome.exe *64,16.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19013,07.27 09:22:31,chrome.exe *64,"play.google.com:443 close, 3655 bytes (3.56 KB) sent, 5918 bytes (5.77 KB) received, lifetime 06:04",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19014,07.27 09:24:15,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 15:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19015,07.27 09:24:15,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
19016,07.27 09:24:16,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
19017,07.27 09:24:42,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19018,07.27 09:25:17,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19019,07.27 09:25:28,chrome.exe *64,"clients6.google.com:443 close, 10184 bytes (9.94 KB) sent, 6081 bytes (5.93 KB) received, lifetime 10:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19020,07.27 09:25:48,SohuNews.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19021,07.27 09:25:57,SGTool.exe,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19022,07.27 09:25:57,SGTool.exe,"p3p.sogou.com:80 close, 441 bytes sent, 139 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19023,07.27 09:26:19,SohuNews.exe,"info.pinyin.sogou.com:80 close, 1153 bytes (1.12 KB) sent, 851 bytes received, lifetime 00:31",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
19024,07.27 09:26:29,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19025,07.27 09:26:29,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19026,07.27 09:26:59,chrome.exe *64,"13.client-channel.google.com:443 close, 16474 bytes (16.0 KB) sent, 41463 bytes (40.4 KB) received, lifetime 01:06:35",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19027,07.27 09:27:30,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19028,07.27 09:27:30,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19029,07.27 09:27:35,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19030,07.27 09:29:17,chrome.exe *64,"clients4.google.com:443 close, 2947 bytes (2.87 KB) sent, 5223 bytes (5.10 KB) received, lifetime 04:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19031,07.27 09:30:14,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19032,07.27 09:30:24,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19033,07.27 09:30:37,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19034,07.27 09:30:37,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19035,07.27 09:30:37,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19036,07.27 09:30:37,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19037,07.27 09:30:54,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19038,07.27 09:30:54,Dropbox.exe,log.getdropbox.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19039,07.27 09:30:55,Dropbox.exe,"log.getdropbox.com:80 close, 767 bytes sent, 404 bytes received, lifetime 00:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19040,07.27 09:30:55,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19041,07.27 09:31:35,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1847 bytes (1.80 KB) sent, 2698 bytes (2.63 KB) received, lifetime 04:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19042,07.27 09:31:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16742 bytes (16.3 KB) received, lifetime 01:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19043,07.27 09:32:04,Dropbox.exe,"d.dropbox.com:443 close, 2442 bytes (2.38 KB) sent, 5426 bytes (5.29 KB) received, lifetime 01:10",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19044,07.27 09:34:01,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19045,07.27 09:34:14,chrome.exe *64,"clientservices.googleapis.com:443 close, 789 bytes sent, 4588 bytes (4.48 KB) received, lifetime 04:00",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
19046,07.27 09:34:24,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2338 bytes (2.28 KB) received, lifetime 04:00",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19047,07.27 09:34:31,chrome.exe *64,"play.google.com:443 close, 3873 bytes (3.78 KB) sent, 2042 bytes (1.99 KB) received, lifetime 08:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19048,07.27 09:34:34,chrome.exe *64,"clients6.google.com:443 close, 2987 bytes (2.91 KB) sent, 5913 bytes (5.77 KB) received, lifetime 07:04",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19049,07.27 09:34:47,chrome.exe *64,"clients6.google.com:443 close, 5992 bytes (5.85 KB) sent, 8751 bytes (8.54 KB) received, lifetime 07:17",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19050,07.27 09:39:31,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19051,07.27 09:39:42,chrome.exe *64,"mtalk.google.com:443 close, 696 bytes sent, 5019 bytes (4.90 KB) received, lifetime 15:00",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
19052,07.27 09:39:42,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
19053,07.27 09:39:43,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",7,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
19054,07.27 09:40:10,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19055,07.27 09:40:31,chrome.exe *64,"play.google.com:443 close, 9984 bytes (9.75 KB) sent, 11228 bytes (10.9 KB) received, lifetime 14:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19056,07.27 09:45:24,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19057,07.27 09:45:38,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19058,07.27 09:45:38,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19059,07.27 09:45:38,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19060,07.27 09:45:38,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19061,07.27 09:48:46,SohuNews.exe,txt.go.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19062,07.27 09:48:46,SohuNews.exe,www.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19063,07.27 09:48:46,SohuNews.exe,i0.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19064,07.27 09:48:46,SohuNews.exe,css.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19065,07.27 09:48:46,SohuNews.exe,css.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19066,07.27 09:48:46,SohuNews.exe,i1.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19067,07.27 09:48:46,SohuNews.exe,i1.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19068,07.27 09:48:46,SohuNews.exe,img.mp.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19069,07.27 09:48:46,SohuNews.exe,d1.biz.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19070,07.27 09:48:46,SohuNews.exe,imp.go.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19071,07.27 09:48:46,SohuNews.exe,i2.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19072,07.27 09:48:46,SohuNews.exe,i2.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19073,07.27 09:48:46,SohuNews.exe,i2.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19074,07.27 09:48:46,SohuNews.exe,i2.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19075,07.27 09:48:46,SohuNews.exe,xy.brand.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19076,07.27 09:48:46,SohuNews.exe,s7.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19077,07.27 09:48:47,SohuNews.exe,images.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19078,07.27 09:48:47,SohuNews.exe,images.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19079,07.27 09:48:47,SohuNews.exe,js.mail.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19080,07.27 09:48:47,SohuNews.exe,www.niuxiao.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19081,07.27 09:48:47,SohuNews.exe,js.mail.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19082,07.27 09:48:48,SohuNews.exe,photocdn.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19083,07.27 09:48:48,SohuNews.exe,i2.itc.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19084,07.27 09:48:49,SohuNews.exe,p0.ifengimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19085,07.27 09:48:49,SohuNews.exe,img01.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19086,07.27 09:48:49,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19087,07.27 09:48:49,SohuNews.exe,img0.ph.126.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19088,07.27 09:48:49,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19089,07.27 09:48:49,SohuNews.exe,"images.sohu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19090,07.27 09:48:49,SohuNews.exe,img01.sogoucdn.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19091,07.27 09:48:49,SohuNews.exe,"images.sohu.com:80 close, 1369 bytes (1.33 KB) sent, 618 bytes received, lifetime 00:02",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
19092,07.27 09:48:49,SohuNews.exe,img01.sogoucdn.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19093,07.27 09:48:49,SohuNews.exe,src.wei.focus.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19094,07.27 09:48:49,SohuNews.exe,"img01.sogoucdn.com:443 close, 1096 bytes (1.07 KB) sent, 598 bytes received, lifetime <1 sec",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
19095,07.27 09:48:49,SohuNews.exe,img01.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19096,07.27 09:48:50,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19097,07.27 09:48:50,SohuNews.exe,sohu.wrating.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19098,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19099,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19100,07.27 09:48:50,SohuNews.exe,src.wei.focus.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19101,07.27 09:48:51,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19102,07.27 09:48:51,SohuNews.exe,cm.optaim.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19103,07.27 09:48:51,SohuNews.exe,"pv.mini.sohu.com:80 close, 1007 bytes sent, 226 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19104,07.27 09:48:51,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19105,07.27 09:48:51,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19106,07.27 09:48:51,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19107,07.27 09:48:51,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19108,07.27 09:48:51,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19109,07.27 09:48:51,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19110,07.27 09:48:51,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19111,07.27 09:48:51,SohuNews.exe,"mini.cpc.sogou.com:80 close, 721 bytes sent, 725 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19112,07.27 09:48:51,SohuNews.exe,cm.e.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19113,07.27 09:48:51,SohuNews.exe,ping.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19114,07.27 09:48:51,SohuNews.exe,news.17173.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19115,07.27 09:48:52,SohuNews.exe,ss.symcd.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19116,07.27 09:48:52,SohuNews.exe,i.17173cdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19117,07.27 09:48:52,SohuNews.exe,i.17173cdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19118,07.27 09:48:52,SohuNews.exe,"ss.symcd.com:80 close, 234 bytes sent, 1964 bytes (1.91 KB) received, lifetime <1 sec",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
19119,07.27 09:48:52,SohuNews.exe,lib.sinaapp.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19120,07.27 09:48:52,SohuNews.exe,cdn.e9377f.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19121,07.27 09:48:52,SohuNews.exe,p1.v.17173cdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19122,07.27 09:48:52,SohuNews.exe,p.inte.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19123,07.27 09:48:53,SohuNews.exe,bx.optimix.asia:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19124,07.27 09:48:53,SohuNews.exe,p.inte.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19125,07.27 09:48:53,SohuNews.exe,p.inte.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19126,07.27 09:48:53,SohuNews.exe,p.inte.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
19127,07.27 09:48:53,SohuNews.exe,"txt.go.sohu.com:80 close, 606 bytes sent, 857 bytes received, lifetime 00:07",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
19128,07.27 09:48:53,SohuNews.exe,wan01.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
